t,x1
0.0,0.1
0.005,0.17453954589003418
0.01,0.0074610106691891664
0.015,0.12191352696783003
0.02,0.07184346263685829
0.025,-0.030200269342464045
0.03,-0.10992930899182986
0.035,-0.13170520798088467
0.04,-0.00348633986921823
0.045,0.11851061885998979
0.05,0.15170336791129865
0.055,0.20701266798348805
0.06,0.17216987838334524
0.065,0.15035639592256672
0.07,0.12801132774802296
0.075,0.1831619897632525
0.08,0.019078502554615823
0.085,-0.024038781533241217
0.09,0.1300301732053411
0.095,-0.001491371179377421
0.1,-0.02364059403946385
0.105,-0.15638248013451692
0.11,-0.03326261783000774
0.115,-0.016836844966647682
0.12,-0.059652948037322476
0.125,-0.05292285320508805
0.13,-0.1139453888739364
0.135,-0.11000850048799869
0.14,-0.15856420957746334
0.145,-0.03479515375635135
0.15,-0.078124421658251
0.155,-0.1264912756733566
0.16,-0.23021419634217505
0.165,-0.024928559444305637
0.17,-0.06569900772514958
0.17500000000000002,-0.12301572941760269
0.18,-0.0825391296673827
0.185,0.002569871840813559
0.19,0.1671065373938973
0.195,0.2011319961597166
0.2,0.23734749537774155
0.20500000000000002,0.09967431093072315
0.21,0.3841060911204292
0.215,0.21533824323124862
0.22,0.22362184518552333
0.225,0.10949024275290255
0.23,0.2641927483284183
0.23500000000000001,0.3823631354664253
0.24,0.4717185427577528
0.245,0.4045732997967991
0.25,0.47820463231894206
0.255,0.517771420328257
0.26,0.48987854651030915
0.265,0.4532879356224111
0.27,0.5508048891027869
0.275,0.4795406096640926
0.28,0.4619357384321753
0.28500000000000003,0.40413049231217446
0.29,0.417613625870532
0.295,0.291349220356402
0.3,0.2260020917099882
0.305,0.315046547282148
0.31,0.39566538728687334
0.315,0.5613719683932102
0.32,0.45846581742293296
0.325,0.4373882908484153
0.33,0.5466034712869364
0.335,0.7219298865553578
0.34,0.7218046739717768
0.34500000000000003,0.5956839841003057
0.35000000000000003,0.6050972768468658
0.355,0.6549911361551992
0.36,0.830025735054249
0.365,0.8645148816718407
