t,x1
0.0,0.1
0.005,0.2694427956376092
0.01,0.4615435265216079
0.015,0.4149079510306155
0.02,0.4620677678498743
0.025,0.5301194948491839
0.03,0.5044790681385682
0.035,0.622542402212686
0.04,0.5716032290570301
0.045,0.566233109090314
0.05,0.5957129057674174
0.055,0.4179714457436008
0.06,0.5875392722169185
0.065,0.6576493637999752
0.07,0.7319366847899104
0.075,0.7845184110063947
0.08,0.7414094428674239
0.085,0.5839703055525816
0.09,0.6495503594797564
0.095,0.8468673655878075
0.1,0.9875293387787002
0.105,0.9072255531414338
0.11,1.033386631645336
0.115,1.1465710925520096
0.12,0.9622488874997588
0.125,1.1497094376918824
0.13,1.076499383188964
0.135,0.8474535528624206
0.14,0.7629900955193947
0.145,0.6786739925759803
0.15,0.6421222881684101
0.155,0.6159882568417526
0.16,0.6082265436582208
0.165,0.5674960421482967
0.17,0.5298606944639356
0.17500000000000002,0.5018021579033838
0.18,0.4647834262219346
0.185,0.309066472818255
0.19,0.30381194240618287
0.195,0.18159880752436214
0.2,0.28216628218376716
0.20500000000000002,0.2891247832402209
0.21,0.31180002650837746
0.215,0.3962452162045288
0.22,0.4077797467031179
0.225,0.48568996447908297
0.23,0.26092509130978586
0.23500000000000001,0.22719727660654748
0.24,0.2778625711800134
0.245,0.32738532432004464
0.25,0.5166036588749676
0.255,0.44999571234860825
0.26,0.33692982343111255
0.265,0.4757713407775255
0.27,0.48855809513496723
0.275,0.5318483485220464
0.28,0.5933983795390364
0.28500000000000003,0.7238332909743047
0.29,0.8383563170453435
0.295,0.7916966288437667
0.3,0.7799795053094196
0.305,0.6677447789534006
0.31,0.832102163992916
0.315,0.9296819743201142
0.32,0.9276654087077502
0.325,0.9348732348246357
0.33,1.0771790483086767
0.335,1.202283117163106
0.34,1.1179634965980925
0.34500000000000003,1.0082072691551371
0.35000000000000003,1.0404032118268722
0.355,1.0691842310555884
0.36,1.0912435992524085
0.365,1.0670757897107903
0.37,1.0565832866885994
0.375,1.0431975883767373
0.38,1.0271063679406418
0.385,0.8381507947154159
0.39,0.8670461661909794
0.395,0.865313770647228
0.4,0.7991080758427925
0.405,0.7585535230353074
0.41000000000000003,0.8483973471136029
0.41500000000000004,0.7637267964767076
0.42,0.6935401715268432
0.425,0.759875656237502
0.43,0.8311973669601799
0.435,0.968373388368929
0.44,0.9914214313682717
0.445,1.098264243383179
0.45,1.0160759674975948
0.455,1.0646736507370216
0.46,1.0151193059643158
0.465,0.9326907551369241
0.47000000000000003,1.1272562274557463
0.47500000000000003,1.069570505660108
0.48,1.0968951014626214
0.485,1.0866699900926828
0.49,1.0216543410377337
0.495,0.9995089679874554
0.5,1.0424332271851273
0.505,1.1405477238251645
0.51,1.1507828494073091
0.515,1.1789209954061746
0.52,1.1494133313824013
