t,x1
0.0,0.1
0.005,0.12449926896834741
0.01,0.13791986948743298
0.015,0.0537221956610139
0.02,0.03097847023998726
0.025,0.13133301757751487
0.03,0.1365673664779175
0.035,0.11218497052819076
0.04,-0.014519876702222323
0.045,0.020995784557913746
0.05,-0.06644097615837082
0.055,-0.08525386557342741
0.06,0.11793756288030732
0.065,-0.04218699366002747
0.07,-0.11328157960983487
0.075,-0.1613849047835865
0.08,-0.12637491762261713
0.085,-0.014378375798120874
0.09,0.03971133308456959
0.095,0.07785964857166923
0.1,0.25673903817450017
0.105,0.40776524912209566
0.11,0.604591388588515
0.115,0.8151234572309873
0.12,0.7158144117564891
0.125,0.6303981460218273
0.13,0.6962973418786105
0.135,0.5958915627577364
0.14,0.622499549863098
0.145,0.6670813350852889
0.15,0.5786578409575127
0.155,0.5867466044673267
0.16,0.5302074686840581
0.165,0.6184733604176058
0.17,0.5735732170235728
0.17500000000000002,0.657589046001192
0.18,0.7286475353895161
0.185,0.5649490689115715
0.19,0.5634992994346548
0.195,0.6188643185796268
0.2,0.7249898374942909
0.20500000000000002,0.7242908597514981
0.21,0.6212805859569395
0.215,0.6604684818362556
0.22,0.562111988768305
0.225,0.5572435902347731
0.23,0.5885657979162123
0.23500000000000001,0.6698172505435366
0.24,0.6115270077351644
0.245,0.8184099633693975
0.25,0.6934812080812659
0.255,0.6096839578548601
0.26,0.6467976331853632
0.265,0.879900614513132
0.27,0.7301462706049355
0.275,0.6939118890986713
0.28,0.6714014690074848
0.28500000000000003,0.7150088289819551
0.29,0.5289291092603916
0.295,0.5767123749366762
0.3,0.5409950392183395
0.305,0.6612743395286987
0.31,0.5342817725674447
0.315,0.5493435995865689
0.32,0.5360785168206066
0.325,0.44464069817505447
0.33,0.4675406339851058
0.335,0.6563680909740135
0.34,0.5429919924118491
0.34500000000000003,0.6049681348375217
0.35000000000000003,0.48300532157833254
0.355,0.614022196747639
0.36,0.5778836322281571
0.365,0.5319840550679601
0.37,0.6546491396647011
0.375,0.5084777070593371
0.38,0.5689743174314201
0.385,0.6019499813841931
0.39,0.5861031394974797
0.395,0.6501431206586467
0.4,0.7920895131057561
0.405,0.7292394482159701
0.41000000000000003,0.7011443974111369
0.41500000000000004,0.6760155420886979
0.42,0.7244898880290764
0.425,0.6097173113891451
0.43,0.4924831236363038
0.435,0.560332640904121
0.44,0.5516086592262309
0.445,0.6128187625734212
0.45,0.6073984089058683
0.455,0.43486255174186234
0.46,0.5580219687022562
0.465,0.5953781322932302
0.47000000000000003,0.5964142233538225
0.47500000000000003,0.644528334686635
0.48,0.6159186349751729
0.485,0.7648387868053369
0.49,0.6824949897354258
0.495,0.7749472435167195
0.5,0.6472784806386234
0.505,0.7312931700899065
0.51,0.4719741730865517
0.515,0.5513340561292326
0.52,0.5472372852415381
0.525,0.54085676198609
0.53,0.5809841064928798
0.535,0.5601069818485859
0.54,0.7761731683992323
0.545,0.8925287038169837
0.55,0.9409003419045125
0.555,0.8923358956826747
0.56,0.9944837209784627
0.5650000000000001,1.0072289644420078
0.5700000000000001,1.0172747944813096
0.5750000000000001,1.0394258718190292
0.58,1.0576431475767465
0.585,1.135398622248601
0.59,1.0387065082179783
0.595,1.2214901107189673
0.6,1.2739560159104293
0.605,1.316275172493681
0.61,1.3698431350459865
0.615,1.4352234468627847
0.62,1.272227592515251
0.625,1.3287955005994956
0.63,1.2703834037339206
0.635,1.1836152723010598
0.64,1.105342377038757
0.645,1.247755309068019
0.65,1.3421765462021193
0.655,1.4640185386001874
0.66,1.4281068191649453
0.665,1.4404040887359608
0.67,1.3786485389623737
0.675,1.1887497718767959
0.68,1.2663562074268768
0.685,1.2390028384450638
0.6900000000000001,1.1309221795341504
0.6950000000000001,1.14956310499379
0.7000000000000001,0.9540050460973275
0.705,1.024831188543606
0.71,1.0025277418241552
0.715,1.2957395130814564
0.72,1.2631430946168916
0.725,1.2798868722437036
0.73,1.2742964155025427
0.735,1.2346459713995652
0.74,1.267517958778936
0.745,1.30964275403581
0.75,1.2935569247889835
0.755,1.212016981557152
0.76,1.33835201049549
0.765,1.2289908888531074
0.77,1.2074052425582722
0.775,1.1499521225117237
0.78,1.1745611567123466
0.785,1.15212341557762
0.79,1.086931915408384
0.795,1.0760209034839043
0.8,1.1849776588596526
0.805,1.2109334030311238
0.81,1.164255330384464
0.8150000000000001,1.1271821457759752
0.8200000000000001,1.1672962590610023
0.8250000000000001,1.112512942693166
0.8300000000000001,1.0635913133718606
0.835,1.0268245237818905
0.84,1.10765309200311
0.845,0.9636559383723977
0.85,0.8944136591715006
0.855,0.9465381903569513
0.86,0.9551109716808092
0.865,0.9854775926903544
0.87,0.8614798667818724
0.875,0.7982308352169607
0.88,0.9323310136997417
0.885,0.9319696671758777
0.89,0.9874529076894534
0.895,1.1195027677884164
0.9,0.9671055727540776
0.905,0.9505389312032226
0.91,0.9028400820678485
0.915,1.0156706125058126
0.92,0.9988354821720195
0.925,1.0605067100706282
0.93,0.9213101813014486
0.935,0.7801583794573796
0.9400000000000001,0.7688743839960221
0.9450000000000001,0.7304575451872959
0.9500000000000001,0.7703775000552562
0.9550000000000001,0.7046070616162514
0.96,0.799556624978971
0.965,0.6937203092552072
0.97,0.6621001819125565
0.975,0.8531415710581738
0.98,0.8036675729541632
0.985,0.8750861136991795
0.99,0.8723224036164116
