t,x1
0.0,0.1
0.005,0.11073141289077408
0.01,0.01729190611877321
0.015,-0.11883644585296224
0.02,-0.19524459219928164
0.025,-0.14694985513403416
0.03,-0.203839842703915
0.035,-0.2427141848525123
0.04,-0.16480816262016404
0.045,-0.14723073124703992
0.05,-0.13194918620193674
0.055,-0.16250206863055894
0.06,-0.2609993513708412
0.065,-0.21524666916871113
0.07,-0.06135074602605409
0.075,0.01621230425639182
0.08,-0.09678560158061847
0.085,-0.11550511602005539
0.09,-0.1931354109080981
0.095,-0.23633498688526416
0.1,-0.2353081448536249
0.105,0.07336730087786794
0.11,0.0750966979130347
0.115,-0.004102167564546677
0.12,-0.05085112143115223
0.125,0.03441840856208245
0.13,-0.07803096650380778
0.135,-0.03699201340663406
0.14,-0.05526876450838779
0.145,0.10859821146077588
0.15,0.2084599540444469
0.155,-0.09855377051171338
0.16,-0.057621087712936656
0.165,0.0449663810375652
0.17,-0.015289771677403974
0.17500000000000002,-0.24718076968355665
0.18,-0.42711043903502194
0.185,-0.39534862984904484
0.19,-0.5866725612133168
0.195,-0.6660946315054553
0.2,-0.5998914908510616
0.20500000000000002,-0.7592952805541507
0.21,-0.9355044048049949
0.215,-0.8580023216030848
0.22,-0.7544191247340712
0.225,-0.7534649230084373
0.23,-0.7257549675704684
0.23500000000000001,-0.8102908261159497
0.24,-0.8580360385376037
0.245,-0.767012672707677
0.25,-0.6855925687503626
0.255,-0.682567871058415
0.26,-0.651149101029123
0.265,-0.6519546436982154
0.27,-0.7646255453188535
0.275,-0.7332554951799587
0.28,-0.7671821179927588
0.28500000000000003,-0.6807592013847548
0.29,-0.6751597820360584
0.295,-0.5759087125986847
0.3,-0.6175708925819973
0.305,-0.5563383186746564
0.31,-0.6271195124266096
0.315,-0.6797880346558585
0.32,-0.6192486237524059
0.325,-0.6314311416803833
0.33,-0.6132888329462464
0.335,-0.6383452386549104
0.34,-0.7630466057255214
0.34500000000000003,-0.9360403581559235
0.35000000000000003,-0.9658917507953131
0.355,-1.0694493847492914
0.36,-1.0738141679363915
0.365,-1.193240211232655
0.37,-1.1224332236013397
0.375,-1.141474874957202
0.38,-1.1451539796122645
0.385,-1.2047199150963446
0.39,-0.9833177266796143
0.395,-1.0408874601241955
0.4,-1.02748292205359
0.405,-1.1941401153585698
0.41000000000000003,-1.1785677661264238
0.41500000000000004,-1.0795911443258706
0.42,-0.8690976473100869
0.425,-0.871195357392734
0.43,-0.8420211582687366
0.435,-0.6512407903518719
0.44,-0.6828574576731432
0.445,-0.7255164053085708
0.45,-0.7367037344287923
0.455,-0.884902948411299
0.46,-0.8671243004705419
0.465,-0.8592292062909075
0.47000000000000003,-0.7351350827826432
0.47500000000000003,-0.5823560621544296
0.48,-0.6411935249237394
0.485,-0.5938794835108703
0.49,-0.3977177887291252
0.495,-0.27901047484071023
0.5,-0.02885049089282607
0.505,-0.1412803544973059
0.51,-0.04896158096749734
0.515,-0.11502529974190673
0.52,-0.1376806620445675
0.525,-0.14660101089954522
0.53,-0.06320627368727412
0.535,0.0217770943286357
0.54,0.022683468601720005
0.545,0.1357325015007268
0.55,0.2045872752118959
0.555,0.072875241618607
0.56,-0.005590516112560021
0.5650000000000001,-0.17134406214769685
0.5700000000000001,-0.21723342208390264
0.5750000000000001,-0.2158764310988514
0.58,-0.07668434632919702
0.585,0.0097266952283033
0.59,-0.09704391690009632
0.595,-0.14282455790255807
0.6,-0.038127953581791885
0.605,0.07029159653713674
0.61,-0.08373508232227356
0.615,-0.13624373283197866
0.62,-0.024247796656523685
0.625,-0.061936194658942983
0.63,-0.18072348464602156
0.635,-0.215779317438595
0.64,-0.14303738540467703
0.645,-0.22868746942249082
0.65,-0.14217553455302312
0.655,-0.21385511316920422
0.66,-0.3101164744234194
0.665,-0.2478670526352062
0.67,-0.22069920192427933
0.675,-0.1817158353941199
0.68,-0.12405501625708473
0.685,-0.18165788541949252
0.6900000000000001,-0.13220468107614403
0.6950000000000001,0.008912488730526746
0.7000000000000001,0.20995367317094266
0.705,0.37361609013245073
0.71,0.5354190127718736
0.715,0.7274603062904197
0.72,0.719520764797285
0.725,0.7764268285753522
0.73,0.7995394616378692
0.735,0.9079933956962987
0.74,0.8934384768410603
0.745,1.0323323601013439
0.75,0.9752669263363747
0.755,0.9960544673535842
0.76,1.1192321022363656
0.765,1.0886727031867802
0.77,1.1585800857464896
0.775,1.1466333734280667
0.78,1.143611879407249
0.785,1.184994618326824
0.79,1.2138774252787052
0.795,1.2753602401294533
0.8,1.292701127834773
0.805,1.2172402659048438
0.81,1.2213394329344092
0.8150000000000001,1.3658424745441187
0.8200000000000001,1.3491667879139497
