t,x1
0.0,0.1
0.005,-0.03932888857703121
0.01,-0.004732613036542661
0.015,-0.02490869994915721
0.02,-0.11187006559671998
0.025,-0.017582984488019607
0.03,-0.015070345634568164
0.035,0.14556190960979234
0.04,0.1254069317405392
0.045,0.14962202407996628
0.05,0.18567557282870975
0.055,0.34185545325530375
0.06,0.37175405821667334
0.065,0.4150645073192543
0.07,0.3273875305033289
0.075,0.4117914711754078
0.08,0.4896788954879976
0.085,0.4584818737483452
0.09,0.495102925694119
0.095,0.37771614093609723
0.1,0.26917774858017735
0.105,0.3881496587986519
0.11,0.23354218984395766
0.115,0.09139206577424897
0.12,0.08678198644017415
0.125,0.030938809875939943
0.13,0.045861576370355414
0.135,0.06825831384858097
0.14,0.009821074329482905
0.145,0.1627038183143262
0.15,0.1828138252069917
0.155,0.15278849885504928
0.16,0.10217059421188424
0.165,0.15595521530609316
0.17,0.27169016520963163
0.17500000000000002,0.15174604003819175
0.18,0.14626871953098172
0.185,0.18565588776734543
0.19,0.2952110694127234
0.195,0.259357132711986
0.2,0.30267150971233664
0.20500000000000002,0.2345731104554131
0.21,0.2849868410643621
0.215,0.2953377423967423
0.22,0.41043388370190853
0.225,0.4976481134142479
0.23,0.5342386929044278
0.23500000000000001,0.4451761413858416
0.24,0.4068404386099385
0.245,0.3239611565909042
0.25,0.22663089618802468
0.255,0.1548770145859113
0.26,0.23821495830830405
0.265,0.3835366163339414
0.27,0.5054731005250515
0.275,0.45692597530853885
0.28,0.3593445256887811
0.28500000000000003,0.41228077492194604
0.29,0.45597411833502915
0.295,0.6061851219770124
0.3,0.5298058078329235
0.305,0.4952281072468879
0.31,0.5918302865983592
0.315,0.37150667565781004
0.32,0.21728532967358133
0.325,0.39398511890886667
0.33,0.4137259803709264
0.335,0.39345699429494413
0.34,0.5541386598689947
0.34500000000000003,0.42304781014152726
0.35000000000000003,0.5117077323417611
0.355,0.4119353121907884
0.36,0.46625939976764086
0.365,0.4594305386225664
0.37,0.4441623199836424
0.375,0.5249073660689798
0.38,0.5164822598301079
0.385,0.6724625033703329
0.39,0.6518624317356659
0.395,0.47464805920615416
0.4,0.50046509699105
0.405,0.5286221786968136
0.41000000000000003,0.4275036680155825
0.41500000000000004,0.4325420974546073
0.42,0.45071945484897186
0.425,0.379565709114085
0.43,0.3788331524342547
0.435,0.3533484704176113
0.44,0.45943855021746816
0.445,0.43430943079224715
0.45,0.4290040868782615
