t,x1
0.0,0.1
0.005,0.08878164377607797
0.01,0.04634138948241848
0.015,0.19672625222452483
0.02,0.23337640329742781
0.025,0.15853338320109567
0.03,0.15179713284523796
0.035,0.1019902465201199
0.04,0.2294295532355098
0.045,0.25571198651593
0.05,0.33267575338813105
0.055,0.24167281994861167
0.06,0.290109116882751
0.065,0.26267536766139055
0.07,0.4247078867149254
0.075,0.35138304459654673
0.08,0.27230226838973537
0.085,0.32383713358938804
0.09,0.2689552908415562
0.095,0.4023155417926806
0.1,0.3035933676403735
0.105,0.22096570609344918
0.11,0.20177338576170523
0.115,0.14176019386367536
0.12,0.10869568944078242
0.125,0.15945470166384057
0.13,0.11501579526212612
0.135,0.19829652704605938
0.14,0.11710999828210775
0.145,-0.04047175885696454
0.15,-0.014132745779191307
0.155,0.27953755350861575
0.16,0.39265974754430694
0.165,0.28158097896117346
0.17,0.2683071693890696
0.17500000000000002,0.2720871829951074
0.18,0.37761132148156146
0.185,0.3875364583517415
0.19,0.2233678735157198
0.195,0.10385108115985
0.2,-0.030889935130674895
0.20500000000000002,0.09271993463989645
0.21,-0.14859484705142742
0.215,-0.21341947749357815
0.22,-0.24498225251285038
0.225,-0.304586263605311
0.23,-0.25812388633353966
0.23500000000000001,-0.4104812968445223
0.24,-0.5190102263634708
0.245,-0.5568751964878527
0.25,-0.5058783954289127
0.255,-0.5266955644163062
0.26,-0.38865040617718194
0.265,-0.44325822907406276
0.27,-0.39631316426493346
0.275,-0.5154647089560952
0.28,-0.5007600451038722
0.28500000000000003,-0.2280653966855063
0.29,-0.26340915272337223
0.295,-0.41480859818112104
0.3,-0.4150712074939267
0.305,-0.5542109131666845
0.31,-0.733446831383588
0.315,-0.8148825911655774
0.32,-0.7505442442019744
0.325,-0.7900616786362713
0.33,-0.8207527168186332
0.335,-0.8165312271111401
0.34,-0.8856506777272045
0.34500000000000003,-0.789731340810816
0.35000000000000003,-0.740982918245461
0.355,-0.7515743885636185
0.36,-0.6414149287336286
0.365,-0.5157181447661383
0.37,-0.4988664581536676
0.375,-0.5850680765076606
0.38,-0.6708350304106784
0.385,-0.676897494914304
0.39,-0.8335630564722301
0.395,-0.6922948998744429
0.4,-0.740051088765751
0.405,-0.8043942553199823
0.41000000000000003,-0.8012332158258162
0.41500000000000004,-0.8468156238263524
0.42,-0.8360101004141719
0.425,-0.8878963725977393
0.43,-0.8654164042511826
0.435,-0.9774931258660883
0.44,-0.7227107701237269
0.445,-0.906970702249147
0.45,-0.9642498538526241
0.455,-0.8834858876296189
0.46,-0.9174273006831251
0.465,-0.9908548782062054
0.47000000000000003,-0.9070729287649258
0.47500000000000003,-1.0027128226659243
0.48,-0.9687740766735571
0.485,-0.7933265500409658
0.49,-0.6716535766811793
0.495,-0.6165730418264149
0.5,-0.6766676412039869
0.505,-0.6930957751473291
0.51,-0.7734067964840903
0.515,-0.7650795575369934
0.52,-0.8215785514235643
0.525,-0.7584832936289112
0.53,-0.6115960060918523
0.535,-0.49399464742012805
0.54,-0.5596249425051288
0.545,-0.6033007723653864
0.55,-0.8078236367596126
0.555,-0.7532166006835097
0.56,-0.7438151638948144
0.5650000000000001,-0.6555827130122854
0.5700000000000001,-0.6043319519542443
0.5750000000000001,-0.5746393500250716
0.58,-0.659132462379486
0.585,-0.728303905941704
0.59,-0.5376511046552379
0.595,-0.6950687846098701
0.6,-0.6227605812091233
0.605,-0.603837320239601
0.61,-0.5573432396934506
0.615,-0.3828688304977098
0.62,-0.438904777297023
0.625,-0.43756253113202864
0.63,-0.5491697996854104
0.635,-0.5089522069991037
0.64,-0.2197846367101004
0.645,-0.055782626528896456
0.65,-0.06352580991506698
0.655,-0.013184005092871293
0.66,-0.107280882090979
0.665,-0.11116717947299909
0.67,-0.16771026168034917
0.675,-0.09653777484687423
0.68,0.07967876962331556
0.685,0.014492863182023419
0.6900000000000001,0.07206260157353736
0.6950000000000001,0.03396051929668994
0.7000000000000001,-0.025735536123336136
0.705,0.013011040174167425
0.71,0.09284974540953675
0.715,-0.07484676590061855
0.72,-0.05872861237408826
0.725,0.11087974031449979
0.73,-0.06800892869548152
0.735,0.10669635720468901
0.74,-0.008836768248636967
0.745,-0.07016521467061282
0.75,0.11431569486531283
0.755,0.14809256232414428
0.76,0.2772202442722098
0.765,0.13164573080428935
0.77,0.09670253412883263
0.775,0.1457923706635129
0.78,0.2068884380230482
0.785,0.21078305405240916
0.79,0.23434629909210145
0.795,0.31417915614112824
0.8,0.28777781110857786
