t,x1
0.0,0.1
0.005,-0.14529334011668854
0.01,-0.22978953905817118
0.015,-0.17154381706581787
0.02,-0.05282716789017575
0.025,-0.20058940473905876
0.03,-0.06695013516004472
0.035,-0.10394518203821229
0.04,-0.16407081701764004
0.045,-0.12583027579033018
0.05,-0.08044112092650094
0.055,-0.1818007816372261
0.06,-0.2803604085542828
0.065,-0.31764529497054284
0.07,-0.24847734251952253
0.075,-0.3523215515602921
0.08,-0.38536497347850324
0.085,-0.37387856115734724
0.09,-0.3858130489604488
0.095,-0.5723004726848177
0.1,-0.49525042606848424
0.105,-0.5151092122947908
0.11,-0.5604113710882122
0.115,-0.6241783956910677
0.12,-0.6446639641229709
0.125,-0.5066764612099915
0.13,-0.459006824290124
0.135,-0.314195483657475
0.14,-0.2173690484834343
0.145,-0.04013245229563972
0.15,-0.19959784417545898
0.155,-0.2271935099575339
0.16,-0.16589505615252567
0.165,-0.15148817027001435
0.17,-0.24515456769586708
0.17500000000000002,-0.3579074815545205
0.18,-0.23417289368396077
0.185,-0.26737196077557057
0.19,-0.32162853128595187
0.195,-0.5448151023184823
0.2,-0.6378799800785055
0.20500000000000002,-0.7646250135995162
0.21,-0.8075524659151037
0.215,-0.7473612782718718
0.22,-0.7567619113994789
0.225,-0.6451043128276379
0.23,-0.7038201385811066
0.23500000000000001,-0.533596870801607
0.24,-0.652848414011595
0.245,-0.5807811138175742
0.25,-0.6740109512481429
0.255,-0.8255245455835898
0.26,-0.8019631729455693
0.265,-0.8797234840795409
0.27,-0.9235490758770755
0.275,-0.8308984670412557
0.28,-0.7048033250564105
0.28500000000000003,-0.64814929575627
0.29,-0.7670013557172887
0.295,-0.5974225534175321
0.3,-0.5592194659816236
0.305,-0.5359165139052311
0.31,-0.4634071316478573
0.315,-0.4314211580773033
0.32,-0.6613098533357038
0.325,-0.5039317945956487
0.33,-0.5393021849162021
0.335,-0.4791400405399286
0.34,-0.48724642738185914
0.34500000000000003,-0.5810238934658966
0.35000000000000003,-0.4695476079128906
0.355,-0.5493893167827084
0.36,-0.4117919233933811
0.365,-0.28193001728667777
0.37,-0.3510942800672905
0.375,-0.4983513792158625
0.38,-0.4044919621117232
0.385,-0.4649129357801422
0.39,-0.5289202620726199
0.395,-0.5308962018912952
0.4,-0.3430880311693332
0.405,-0.38100161751925116
0.41000000000000003,-0.29694249054730526
0.41500000000000004,-0.39000050149334775
0.42,-0.3983055947884467
0.425,-0.5406768154996939
0.43,-0.6195626285991593
0.435,-0.7285682736309844
0.44,-0.5780387083694979
0.445,-0.48177388174015684
0.45,-0.5459095221899378
0.455,-0.4547569373079162
0.46,-0.4520563163214074
0.465,-0.4069343865054094
0.47000000000000003,-0.278202114628067
0.47500000000000003,-0.10883435965280078
0.48,-0.254296714698523
0.485,-0.3281773352404383
0.49,-0.3858325783865731
0.495,-0.3953579220241583
0.5,-0.4135752809149436
0.505,-0.4085553635781493
0.51,-0.3381818219480919
0.515,-0.4579483345797274
0.52,-0.3934723813138973
0.525,-0.3589490395169876
0.53,-0.2534804498130543
0.535,-0.3089956838989055
0.54,-0.33613108098885824
0.545,-0.34910752203806594
0.55,-0.2821655262159962
0.555,-0.3114128304400074
0.56,-0.38393987112837585
0.5650000000000001,-0.5174520842848159
0.5700000000000001,-0.5816708014046725
0.5750000000000001,-0.6127001211399141
0.58,-0.844476035772324
0.585,-0.9454626351222534
0.59,-1.0170515995592215
0.595,-1.0916645912373615
0.6,-0.9480639733913298
0.605,-0.9268353115736138
0.61,-0.9833712111485304
0.615,-0.8882935697760425
0.62,-0.7417728037457321
0.625,-0.731822495726086
0.63,-0.7634972408642966
0.635,-0.8460541099549356
0.64,-0.8611410574748757
0.645,-0.7972561725962365
0.65,-0.7724479269924689
0.655,-0.7606049594042703
0.66,-0.9619404982693553
0.665,-1.0481016853912775
0.67,-0.9964436862949357
0.675,-1.0328243939598274
0.68,-1.066471864581409
0.685,-1.1763626102792872
0.6900000000000001,-1.0960249474923693
0.6950000000000001,-0.9046203589786903
0.7000000000000001,-0.9398930972527737
0.705,-1.0419794820957737
0.71,-1.063697349582995
0.715,-0.9670113772336448
0.72,-0.9676672082355592
0.725,-0.9356111366543388
0.73,-1.1671110400835127
0.735,-1.2386709966695857
0.74,-1.3284863209528583
0.745,-1.2896464551769862
0.75,-1.3523569381005225
0.755,-1.2828531470820996
0.76,-1.2519662696565574
0.765,-1.3357003971700903
0.77,-1.267225799648649
0.775,-1.3034123742617467
0.78,-1.4240392437014635
0.785,-1.3079167399626375
0.79,-1.3670084779075686
0.795,-1.3834894606244745
0.8,-1.3394137402561426
0.805,-1.2696328185882853
0.81,-1.260992115478905
0.8150000000000001,-1.3543631140446246
0.8200000000000001,-1.290183848307861
0.8250000000000001,-1.222839645555915
0.8300000000000001,-1.2072580394487544
0.835,-1.1003198040131614
0.84,-1.04307700816966
0.845,-1.0278024579994802
0.85,-1.0477513494798911
0.855,-1.0297004679982849
0.86,-1.0459058151956215
0.865,-1.1838284276589857
0.87,-1.3999400760700138
0.875,-1.2558640715372427
0.88,-1.032443919164861
0.885,-1.123792199156258
0.89,-1.093512958668163
0.895,-1.231085809271503
0.9,-1.136884906756578
0.905,-1.3713100686103448
0.91,-1.469248617928214
0.915,-1.545707023194705
0.92,-1.5775695148078668
0.925,-1.590610914365875
0.93,-1.5320449014696322
0.935,-1.5688322889914998
