spectral_centroid_mean,spectral_centroid_std,centroid_range,std_increment,max_abs_increment,smoothness_ratio,residual_energy,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,speech_rate,zero_crossings_per_sec,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,filename,label,text
1990.9661091690164,1233.6884923013263,5541.2413412511705,632.3691495264644,3293.8799128309483,0.6134994792245725,1521985.7005105643,1687.0845092529714,432.0327243107848,0.042130794,0.06185919,3586.9893790849674,1965.9939424032102,0.17549179176879084,0.15234087329136806,5.354588187206213,2811.2609850807276,-356.53317,71.32886,1.4030101,10.274608,2.1014793,-2.0455792,-13.050423,-15.352863,-17.504622,-9.513884,-12.099037,-11.656415,0.5544088,142.27744,70.77733,33.9801,33.93133,21.32348,17.305298,16.498196,16.013496,14.491942,11.091526,10.039366,12.729198,9.008059,anthem_02_rand_64kb_segment2.wav,Real,women work in the fields and their white tunics in the Wind are like the wings of seagulls beating over the black soil and there was that we saw Liberty 5 - 3000 walking along the furrows their body was straight and thin as a blade of iron their eyes were dark and hard and glowing with no fear in them no kindness and no guilt their hair was golden as the sun their hair flew in the Wind shining and wild as if it defied men to restrain it they threw seeds from their hand as if they Dane to flying a scornful gift and the Earth was a bigger under their
1988.4313251014873,1297.5985658046332,5748.286393756423,634.5708710246519,3710.432469000834,0.6086700387094985,1670275.8006564234,1671.9911284714008,451.84512610620845,0.04292969,0.06330559,3595.350052246604,2018.238260155318,0.1738556769200627,0.16106223270421344,4.673202614379084,2789.7385620915034,-370.24747,70.96203,4.1534195,13.565357,-0.07560618,1.4916807,-11.732345,-15.94768,-14.437171,-10.267795,-12.160953,-11.04709,0.14015125,155.61978,72.12055,32.01977,31.935322,20.992224,15.047689,15.764296,15.811109,13.982527,12.042745,10.226539,12.352957,8.525988,anthem_02_rand_64kb_segment3.wav,Real,we stood still for the first time did we know fear and then pain and we stood still that we might not spill this pain more precious than pleasure then we heard a voice from the other is called their name Liberty 5-0 3000 and they turned and walked back thus we learn their name and we stood watching them go till their white tunic was lost in the blue
2097.86240941899,1284.4625885802764,5512.560306493775,646.0130243707878,3255.0316864457964,0.6034416243501565,1621902.3367037848,1701.9341402363957,423.55527487952844,0.04501933,0.064066365,3728.0564263322885,1967.7913777926667,0.18634205402625392,0.15888640462150402,5.666231221423906,2988.1613324624427,-354.2253,67.19019,1.3366005,9.800706,0.87557626,-1.2377312,-12.919272,-15.932154,-18.4933,-7.6592627,-12.5323,-9.728818,1.0631089,149.37386,73.01772,31.693111,33.573467,18.71165,16.761148,15.67467,14.548895,14.76309,11.110404,11.113689,12.171017,8.865072,anthem_02_rand_64kb_segment4.wav,Real,and the following day as we came to the Northern Road we kept our eyes upon Liberty 5000 in the field and each day thereafter we knew the illness of waiting for an hour on the Northern Road and there we looked at Liberty 5000 each day we know not whether they looked at us also but we think they did then one day they came close to the hedge and suddenly they turned to us they turned in a world and the movement of their body stopped as if slashed off as suddenly as it is started they stood still as a stone and they looked straight upon us straight into our eyes there was no smile on their face and no welcome but their face was taught and their eyes were dark then they turned as swiftly and they walked away from us
2240.9404208872274,1364.7976306550474,5672.564150969083,689.7833191629035,3385.7510602364528,0.5926818658714088,1857799.8539770092,1714.7004291517321,413.7356360948343,0.052409854,0.07387428,3914.5353432700995,1975.4872282193683,0.2117063113990515,0.17776693391746284,4.94210674950579,3393.532900310647,-357.10678,60.595867,-3.0147676,6.065837,0.47014517,-2.2144804,-14.214211,-14.23721,-16.687737,-6.995693,-11.259214,-10.820629,1.62252,148.05032,73.931656,31.53341,31.63151,20.064865,16.325434,16.143517,14.040919,14.21683,11.015154,9.625561,12.219866,8.877795,anthem_02_rand_64kb_segment5.wav,Real,but the following day when we came to the road they smiled they smiled to us and far us and we smiled an answer their head fell back and their arms fell as if their arms and their thin White neck restricting suddenly with a great lassitude they were not looking upon us but upon the sky then they glanced at us over their shoulder has we felt as if a hand had touched our body slipping Softly from our lips to
2173.3138928259436,1254.8756121713848,5390.96221608246,672.8295109369989,3110.2302079162387,0.6236232132315687,1563884.7437827534,1731.5605106399623,405.3270812979192,0.050010636,0.07032206,3880.2676031294454,1912.3749120341424,0.19881520603662872,0.16757966116579961,5.068919519786572,3183.8372610048914,-358.116,62.898495,-1.642234,14.702331,2.1588182,-3.886211,-11.511473,-15.326735,-17.547836,-8.282194,-12.691038,-9.586974,0.09262002,152.18633,67.80988,32.625355,33.69774,18.353415,16.695593,15.851421,14.538661,14.762149,10.749904,10.525636,12.0905485,8.624029,anthem_02_rand_64kb_segment6.wav,Real,not speak it is a transgression to speak to men of other trades save in groups at the social meetings but once standing at the edge we raised our hand to our forehead and then moved it slowly calm down toward Liberty 5 - 3000 have the other seen it they would have guessed nothing for it looked only as if we were shading our eyes from the sun but Liberty 5-years 3000 site and understood they raised their hand to their forehead and moved it as
2007.6254347675028,1209.5315861336724,5519.8995020869625,613.5104471558578,3269.1689252082797,0.6064592798073191,1437122.4271908696,1701.6019696114377,435.89015804711687,0.047457423,0.07835646,3657.674828280436,1947.6251079179272,0.17904146990466605,0.165826690213678,5.641101569440331,2869.2034350014806,-362.53525,67.804405,1.3073237,13.714019,1.1121091,-1.8953227,-13.435766,-13.113763,-18.373857,-7.465143,-11.917484,-12.174675,-0.5837693,145.97447,66.28756,32.966698,31.612362,19.549328,15.52225,15.6975565,14.968605,14.439909,10.924799,10.509782,13.30207,8.567566,anthem_02_rand_64kb_segment7.wav,Real,bus each day we greet liberty 5-3 and they answer and no men can suspect we do not wander at this new cinema hours it is our second transgression of preference for we do not think of all our Brothers as we must but only of one and their name is liberty 5 - 3000 we do not know why we think of them we do not know why when we think of them we feel all of a sudden that the Earth is good and that it is not a burden to live we do not think of them as Liberty 5-3 thousand any longer we have given them a name in our thoughts we call them the gold in one but it is a sin to give me a names which distinguish them from other men yet we call them the Golden one for they are not like the others but gold in one are not like the others
2048.8108096855385,1256.3228219547032,5536.103019493483,667.9437450761594,3410.538762128259,0.615458363375823,1574586.2440822162,1685.082503418545,405.146601288993,0.05065515,0.09181626,3688.7450970272503,1913.5532714581884,0.1869500283856317,0.18639804380984693,5.883870967741935,2996.283870967742,-339.33344,69.539215,-0.2236688,16.106718,-1.9109929,-3.3309352,-14.446558,-14.820277,-19.802496,-9.073595,-12.816387,-13.73231,0.50546443,142.85101,67.03674,31.17228,31.45669,19.432589,14.573346,15.739251,14.282132,14.328698,10.603311,9.961805,14.358357,8.063409,anthem_02_rand_64kb_segment8.wav,Real,and we take no heat of the law which says that men may not think of women save at the time of mating this is the time each spring when all the men older than 20 and all the women older than 18 are sent for one night to the city Palace of mating and each of the men have one of the women assigned to them by the council of eugenics children are born each winter but women never see their children and children never know their parents twice have we been sent to the palace of mating but it isn't ugly in shameful matter of which we do not like
1989.3058947284119,1272.9397507871647,5467.562757225275,626.2514251434563,3189.1227834493675,0.6014960525835419,1620351.0904653952,1669.7006627696085,407.05206250094693,0.042078182,0.06873854,3568.511893479909,1968.7648067974822,0.17605741210197118,0.16632777670440638,5.663507109004739,2819.3601895734596,-359.22406,70.6506,2.5910268,8.782577,0.12295784,1.3247552,-13.336061,-12.601112,-18.864622,-8.078627,-11.828899,-13.288023,-0.020207379,142.08577,70.20815,29.381342,30.931938,19.785183,14.259796,16.063774,14.47187,14.628724,11.581048,10.328207,13.056449,8.518093,anthem_02_rand_64kb_segment9.wav,Real,I think we had broken so many laws and today we have broken one more today we spoke to the Golden one the other women were far off in the field when we stopped at the hedge by the side of the road the Golden one we're kneeling alone at the moment which runs through the field and the drops of water falling from their hands as they raise the water to their lips were like Sparks of Fire In The Sun then the Golden one saws and they did not move kneeling there looking at us and circles of light played upon their white tunic from the Sun on the water of the
2065.1679854094086,1296.3725217292765,5509.048502755214,652.5623669061638,3437.7743909233864,0.6074973962776294,1677478.894353603,1657.086641141558,444.9786660915514,0.045719795,0.06715915,3681.988814415042,2001.697536036399,0.1845386898285167,0.16095679940201363,5.814459930313588,2956.3806620209057,-352.5699,68.76624,-2.2607534,13.054065,-0.8958351,-0.22780594,-14.6842,-14.289301,-19.058779,-7.7693744,-11.428698,-11.367252,0.057882473,140.50317,73.200455,32.15984,33.68626,20.726023,15.59324,16.926088,15.535793,14.72042,11.08879,10.1245365,12.802519,8.32237,anthem_02_rand_64kb_segment10.wav,Real,and one sparkling drop fell from A finger of their hand held as frozen In The Air then the Golden one Rose and walk to the hedge as if they had heard a command in our eyes the other two Street sweepers of our Brigade were 100 paces away down the road and we thought that international Ford dash 8818 would not betray us and Union 5 - 3992 would not understand so we looked straight up on the Golden one and we saw the Shadows of our lashes on their white cheeks and the Sparks of sun up on their lips and we said you are beautiful Liberty 5-0
1956.9773566464864,1196.2209098897479,5502.571875308399,594.0018879070386,3274.9496767766595,0.6105995501185117,1424101.7023838765,1680.7912232596764,435.6149544857066,0.04122875,0.06263451,3542.5714093839542,1963.4414747846174,0.16832831527578795,0.14654279911379134,5.331541218637993,2696.7293906810037,-377.5492,70.431046,0.510825,9.941121,3.3981516,-1.2697476,-11.968064,-13.451879,-16.006844,-8.443458,-10.978702,-10.459044,-1.0571704,154.53204,70.39557,32.355087,32.612812,17.95036,14.46029,16.054747,15.238047,14.177378,11.631189,10.929601,13.121564,8.888021,anthem_02_rand_64kb_segment11.wav,Real,their face did not move and they did not over their eyes only their eyes grew wider and there was Triumph in their eyes and it was not Triumph over us but over things we could not guess then they asked what is your name equality 7521 we answered you are not one of our Brothers equality 7521 for we do not wish you to be we cannot say what they meant for there are no words for their meaning but we know it without words and we knew it then no we answered nor are you one of our
2210.0363016743795,1322.1002801362488,5388.636244621929,714.1543400308166,3255.4264872422345,0.6298494406329493,1745187.6915935015,1777.4069911632378,447.7944463921384,0.05279053,0.06922728,3987.461602079395,2062.9601874360123,0.2031559214024102,0.16624712893112856,5.555555555555555,3254.0189125295506,-368.6476,59.2528,5.281968,9.124773,0.93143165,0.9887333,-12.26007,-14.85098,-16.613771,-10.506188,-9.701265,-10.141864,-0.089527875,155.08101,71.119675,30.80802,33.493214,18.85268,15.079312,16.66695,15.889878,14.090696,11.785052,9.917246,11.750778,8.86516,anthem_02_rand_64kb_segment12.wav,Real,if you see us among scores of women will you look upon us we shall look upon you Liberty 5 - 3000 if we see you among all the women of the Earth then they asked are Street sweepers sent to different parts of the city or do they always work in the same places they always worked in the same places we answered and no one will take this road away from us your eyes they said or not like the eyes of any among
2066.1149001868916,1253.7253318576977,5477.700906745594,665.804168464942,3520.129636665973,0.6084336789089325,1562635.8869817397,1710.3961019224532,427.38970074209413,0.050496567,0.07550856,3732.0492007992007,1956.6562932598738,0.19177258288586413,0.17028477135740255,5.309181761399125,3077.3266708307306,-379.74475,68.224045,3.4444106,8.86,-0.16361433,0.42372978,-11.482628,-13.545329,-17.153429,-6.670297,-10.867884,-11.456952,-0.4148871,157.06633,69.60515,30.834984,30.244715,19.083397,15.019683,15.34277,15.693792,14.7107315,11.4034815,11.309099,12.753725,8.446299,anthem_02_rand_64kb_segment13.wav,Real,and suddenly without cars for the thought which came to us we felt cold to our stomach how old are you we asked they understood our thought for they lower their eyes for the first time 17 they whispered and we side as if a burden had been taken from us for we had been thinking without reason of the palace of mating and we thought that we would not let the Golden one be sent to the palace
2072.4122522761522,1280.3839598650227,5706.094725685087,659.1046212211864,3643.6014004572544,0.6026492626645233,1638965.128021112,1710.3477619011098,411.065263086685,0.048198678,0.07687928,3723.290598290598,2010.1500927925679,0.189212809940349,0.17318537437793102,4.632516703786192,3033.207126948775,-357.51273,66.23811,1.0248032,9.4895315,1.2355804,-2.4616473,-12.238938,-14.912524,-17.140652,-8.296735,-11.358338,-12.585592,-0.3968829,142.30724,69.08801,31.912916,29.62299,20.927414,15.363436,16.075113,14.508471,14.512812,10.869365,10.649978,14.139087,8.666835,anthem_02_rand_64kb_segment14.wav,Real,how to prevent it how to borrow the wheel of the council's we knew not but we knew suddenly that we would only we do not know why such thought came to us for these ugly matters spare no relation to us and the Golden one what relation can they bare still without reason as we stood there by the hedge we felt our lips drawn tight with hatred a sudden hatred for all our brother men and the Golden one side and smiled slowly and there was in their smile the first sadness we had seen in them we think that in the wisdom of women the Golden one had understood more than we can understand
2051.0073204033683,1265.023837505735,5521.734182691617,675.9038024987406,3643.717260151663,0.6136195113848596,1594051.6407847956,1694.460592974605,408.7510308760981,0.04289233,0.067922145,3619.9701195219122,1949.0951178421874,0.1851453560756972,0.17163939743646545,6.4275037369207775,2966.2929745889387,-344.73987,69.58416,0.8363756,8.35021,0.8124073,2.2755203,-13.963888,-17.28028,-18.402246,-9.664819,-10.109538,-13.161003,0.53725976,142.7432,68.12659,30.823359,31.078144,19.380878,14.916893,15.943912,15.431969,13.9033985,10.950169,10.358869,13.1438055,8.5126505,anthem_02_rand_64kb_segment15.wav,Real,then three of the sisters in the field appeared coming toward the road so the Golden one walked away from us they took the bag of seeds and they threw the seeds into the furrows of earth as they walked away but the seeds flew wildly for the hand of the Golden one was trembling he had as we walked back to the home of the street sweepers we felt that we wanted to sing without reason so we were reprimanded tonight in the dining hall far without knowing it we had begun to sing Aloud some tune we had never heard but it was not proper to sing without reason save at the social
2032.5443015956735,1187.2492245480566,5559.939347106602,638.5147218249997,3831.1536620608613,0.6054825787802123,1408223.933076048,1707.3877587367617,415.373063929505,0.04499196,0.06733383,3675.814970467969,1925.8187605251376,0.1800901490089732,0.15346993493773836,4.6861687020732745,2883.89662027833,-361.07822,68.45301,-1.0019209,7.615223,-0.25331858,1.8199085,-14.584872,-17.169926,-15.209424,-8.817546,-10.723901,-10.374473,0.0961581,145.63878,68.84246,31.27716,32.567215,22.666372,15.570252,16.586794,16.15357,14.831179,11.931492,10.524196,12.444712,8.910006,anthem_02_rand_64kb_segment16.wav,Real,we are singing because we are happy we answered the one of the home Council who represented us indeed you are happy they answered how else can men be when they live for their brothers and now sitting here in our tunnel we wonder about these words it is Forbidden not to be happy for as it has been explained to us men are free and the Earth belongs to them on all the things on earth belong to all men and the will of all men together is good for all and so all men must be happy yet as we stand at night in the great hall removing our garments for sleep we look upon our brothers and we wonder the heads of our brother is our bowed the eyes of our brothers are dull and never do they look one another in the eyes the shoulders of our brothers are hunched and their muscles are drawn as if their bodies were shrinking and wished to shrink out of sight and a word steals into our mind as we look upon our brothers and that word is
2068.381304653234,1250.2177468960865,5152.118710903012,591.333456407461,3535.779347962026,0.5971066439979935,1556404.2607008724,1705.0089126031778,418.26880852436994,0.044460323,0.067142285,3681.7831888686133,1998.8520472110279,0.18445848896555658,0.1613292995601231,4.823059360730594,2956.2214611872146,-367.79367,63.918674,-0.031092344,10.9727955,0.82591224,-0.34446844,-13.260512,-17.779198,-15.560475,-9.06504,-10.046354,-12.251987,-0.38672203,150.60565,71.56355,29.76379,35.12564,21.870804,16.73787,15.750957,15.827772,14.744807,12.5701,9.433883,12.697438,8.956439,anthem_02_rand_64kb_segment17.wav,Real,there is fear hanging in the air of the sleeping holes and in the air of the streets fear walks through the city fear without name without shape all men feel it and none dare to speak we feel it also when we are in the home of the street sweepers but here in our tunnel we feel it no longer the air is pure under the ground there was no odor of men and these three hours give us stress for our hours above the
2072.201628380803,1232.0809098902075,5166.262828812292,686.8862454362442,3249.0094695062735,0.6142338099041413,1518023.2235923002,1727.477343694921,405.25003871522233,0.03953879,0.058372416,3775.131973409802,1930.5226476761636,0.17766869378910324,0.14832495351144828,4.76035213563743,2846.6579719595693,-354.55847,63.432472,0.09915699,12.365319,-0.9669545,0.93716013,-13.927327,-16.57456,-17.429855,-8.572915,-10.896615,-11.68163,-0.09010912,149.83041,69.39053,32.030746,32.908276,20.13316,15.608233,16.941114,15.766587,15.181255,11.722393,10.3991,13.096617,8.643663,anthem_02_rand_64kb_segment18.wav,Real,our body is betraying us for the council of the home looks with suspicion upon us it is not good to feel too much joy nor to be glad that our body lives for we matter not and it must not matter to us whether we live or die which is to be as our Brothers will it but we equality 7521 are glad to be living if this is a vice then we wish no
2218.6344649706666,1334.7210226927568,5432.414499294407,664.5294969406735,3356.7180954320015,0.6141776528654002,1765931.980936251,1694.6256599187689,421.5737673371872,0.05107614,0.0753695,3902.556818181818,1984.057225890151,0.20455681818181817,0.1829788831899961,5.114798817913162,3275.9718117754032,-337.59732,57.609524,-3.5189183,8.822144,-1.512108,1.3146714,-16.430397,-16.143265,-16.05365,-10.980378,-8.411787,-11.6989975,-0.47190553,139.77666,72.06429,30.936762,32.65001,18.60403,13.533561,16.063576,13.848945,12.939684,11.983893,9.428417,12.615482,8.03991,anthem_02_rand_64kb_segment19.wav,Real,yet our brothers are not like us all is not well with our Brothers there are fraternity to - 55 03 a quiet boy with wise kind eyes who cry suddenly without reason in the midst of day and night and their body shakes with saabs they cannot explain there are solidarity nine dash 6347 who are a bright youth Without Fear in the day but they scream in their sleep and they scream help us help us help us into the night in a voice which kills our bones but the doctor's cannot cure solidarity denying they are 634
2058.2782793414017,1217.7977284709434,5506.746766069544,630.9325547917151,3147.883289804803,0.6091023598647225,1481070.4728115886,1677.3661714571895,406.2380149316043,0.03990719,0.0576293,3693.9655172413795,1866.1437245902484,0.18023495227832512,0.15546681884830943,5.851555281798584,2886.7570064675087,-332.91843,66.93984,-3.9181185,9.824187,-2.4440396,0.6761484,-15.953811,-14.689272,-17.595701,-9.723462,-9.080674,-12.640473,0.21770938,140.55148,66.12011,31.34907,30.068275,20.972082,14.863834,16.299124,14.655465,12.1649065,10.914761,10.174915,12.67044,8.116923,anthem_02_rand_64kb_segment20.wav,Real,and as we all undress at night in the dim light of the candles our brothers are silent for they dare not speak the thoughts of their minds for all must agree with all and they cannot know if their thoughts are the thoughts of all and so they fear to speak and they are glad when the candles are blown for the night but we equality 7521 look through the window upon the sky and there is peace in the sky and cleanliness and
2134.0927900957577,1222.8696870610875,5546.9785379149125,710.9791277143044,3606.6775462267515,0.5989079034481871,1495244.5700623211,1738.6255589075975,388.03890074358446,0.049933236,0.08273656,3862.4112376014427,1886.3982903050724,0.19240482698376915,0.17112193068270737,5.918827508455468,3087.739571589628,-344.73932,60.19789,-1.252111,11.2358465,1.3279123,-0.37390974,-12.773968,-16.794495,-13.830268,-8.4748,-9.365319,-10.456723,-0.16923667,135.80223,66.43744,29.588165,32.416225,19.876207,15.171316,14.505786,15.055757,13.350966,11.56881,9.921332,12.885451,8.999306,anthem_02_rand_64kb_segment21.wav,Real,and beyond the city their lies the plane and beyond the plain black cap on the black sky their lies the Uncharted Forest we do not wish to look upon the Uncharted Forest we do not wish to think of it but ever do our eyes return to that black patch up on the sky men never enter the Uncharted Forest for there is no power to explore it and no path to lead among its ancient trees which stand is guards of fearful secret
2024.8430953911816,1278.700246393008,5565.67968307386,666.8044299225785,3381.1382003719655,0.6030980264256139,1632613.0199069923,1679.4343234546182,446.48298888547754,0.044055283,0.07128975,3663.367069128788,2027.014509973451,0.17965066312539457,0.16577930073516917,5.396073789089474,2877.1825984018938,-350.13284,70.270584,2.644078,10.894058,-1.0442185,0.8090221,-13.20853,-18.690155,-16.880007,-9.344671,-10.805318,-12.397382,-1.0170313,136.11989,71.87019,32.002045,33.98671,20.853373,15.060464,15.053031,15.551173,14.073489,11.341784,10.670296,12.875688,8.781018,anthem_02_rand_64kb_segment22.wav,Real,it is whispered that once or twice in 100 years one among the men of the city escape alone and run to the Uncharted Forest without call a reason these men do not return they parish from Hunger and from the clause of the Wild Beasts which roam the forest but are consoles say that this is only a legend we have heard that there are many Uncharted forests over the land among the cities and it is whispered that they have grown over the ruins of many cities of the unmentionable Times the trees have swallowed the ruins and the bones under the ruins and all the things which perished and as we look upon the Uncharted Forest for in the night we think of the secrets of the unmentionable times and we wonder how it came to pass that these secrets were lost to the world we have heard the legends of the great fighting in which many men fought on one side and only a few other these few were the evil ones and they were conquered then great fires raged over the land and in these fires the evil ones and all the things made by the evil ones were burned and the fire which is called the dawn of the great rebirth was the Script fire where all the scripts of the evil ones were burned and with them all the words of the evil ones great mountains of flames stood in the squares of the cities for 3 months then came the great re
2191.4788282818067,1355.0518630905995,5664.006488088461,663.6784054130496,3580.882680264343,0.6037619690324698,1836153.0444254775,1711.8536716829371,437.0979158201978,0.05232169,0.074648805,3899.5867841100508,2075.607733985203,0.2020088894055306,0.17755564930130666,5.895771187927706,3234.7253904193717,-360.49292,60.043224,0.6104516,9.076116,0.045765348,-0.13376188,-13.598965,-15.239383,-14.466322,-8.739782,-9.574084,-11.21818,-0.9306029,140.67828,73.97293,31.813868,33.584293,20.014942,15.057062,14.586079,16.157711,13.048714,11.637499,10.703169,12.819219,8.791389,anthem_02_rand_64kb_segment23.wav,Real,the words of the evil ones the words of the unmentionable Times what are the words which we have lost May the council have mercy upon us we had no wish to write such a question and we knew not what we were doing till we had written it we shall not ask this question and we shall not think it we shall not call death upon our head and yet and yet there is some word one single word which is not in the language of men but which has been and this is the unspeakable word which no man may speak nor here but sometimes and it is rare sometimes somewhere one among men find that word they find it upon scraps of old manuscripts or cut into Fragments of ancient stone
2133.044119063368,1331.9594093512374,5538.157248231577,700.2881065241764,3579.567830623703,0.5978248152073247,1773461.019060858,1691.3823341931159,435.57503865633413,0.047646046,0.07504419,3806.023711683696,2021.7909114570773,0.1954391798089738,0.17773827306179238,5.41591445632551,3129.78752950979,-347.95044,64.0615,0.66327465,10.327016,-2.0024297,1.3960972,-15.511234,-17.791348,-16.03843,-8.63384,-10.051704,-11.032842,0.1352648,147.68382,71.79172,32.407913,32.212746,20.94732,15.95971,16.232864,15.830484,13.971249,10.843353,9.821404,12.818411,8.7517,anthem_02_rand_64kb_segment24.wav,Real,but when they speak it they are put to death there is no crime punished by death in this world save this one Crime of speaking the unspeakable word we have seen one of such men burned alive in the square of the city and it was a site which has stayed with us through the years and it holds us and follows us and it gives us no rest we were a child then 10 years old and we stood in the great square with all the children and all the men of the city sent to behold the burning they brought the transgressor out into the square and they let him to the fire they had turned out the tongue of the transgressor so that they could speak no longer the transgressor was young and tall they had hair of gold and eyes blues morning they walked to the fire and their step did not falter and of all the faces on that square of all the faces which shrieked and screamed and spent curses upon them there's was the commas and the happiest
2391.6324623572946,1425.6453050871653,5515.893187281621,759.7798780586025,3673.185541800596,0.6211649222135854,2032463.9213772195,1748.0325685776575,422.6047733421942,0.054833025,0.07148788,4166.039411366712,2007.9523684389308,0.23375490263447227,0.18663594657138707,5.668358714043993,3745.0719120135363,-362.55844,53.058556,2.8666701,7.901867,-2.3024056,0.7511528,-15.0473,-16.0216,-16.693426,-6.9312057,-9.417294,-11.298849,0.050626237,157.33688,75.66782,31.915424,31.775015,18.761805,14.715124,15.75671,15.11819,13.843344,10.728773,10.13391,13.350106,8.357833,anthem_02_rand_64kb_segment25.wav,Real,has the chains were wound over their body of the steak and a flame set to the fire the transgressor looked upon the city there was a thin thread of blood running from the corner of their mouth but their lips were smiling and a monstrous thought came to us then which has never left us we had heard of saints there are the saints of Labour and the saints of the council's and the saints of the great rebirth but we had never seen a saint nor with the likeness of a saint should be and we thought then standing in the Square that the likeness of a saint was the face we saw before us in the flames the face of the transgressor of the unspeakable
2278.40799023365,1375.9139474271697,5839.263882033282,716.2481856857383,3133.070959440027,0.6124572767659154,1886495.648526257,1723.5793136668162,417.7014617367392,0.052357152,0.07926642,4002.412072243346,2002.4117859653968,0.2152826461501901,0.19205761756140363,5.135520684736091,3448.9300998573462,-352.29245,57.91001,-1.8511575,8.648559,-2.0785012,1.6605413,-17.25235,-16.78431,-18.609173,-8.115134,-10.439881,-11.825414,-0.9175319,154.26274,71.51168,32.10558,32.45541,19.403593,14.616925,15.765522,14.200837,14.437403,11.620144,10.369804,13.151408,8.404255,anthem_02_rand_64kb_segment26.wav,Real,as the flames Rose a thing happened which no eyes sore but ours else we could not be living today perhaps it only seemed to us but it seemed to us that the eyes of the transgressor had chosen us from the crowd and we're looking straight upon us there was no pain in their eyes and no knowledge of the agony of their body there was only joy in them and pride a pride holier that is fit for human pride to be and the same as if those eyes were trying to tell us something through the flames to send into her eyes some word without
2379.0049355610968,1327.0133813785387,5676.79380628008,617.3824181806388,3040.6396137130205,0.6009995925814802,1582995.4273284576,1816.370784801407,478.6135231438843,0.12302017,0.16770408,4284.054928414097,2117.8123772415947,0.31544797115914097,0.2870581578617047,4.166666666666667,5060.399449035813,-417.79672,53.659615,3.0344937,6.8236613,2.4756699,0.9813585,-11.126437,-14.887852,-12.500144,-6.6926193,-8.262321,-8.513745,-1.4368194,174.40099,66.740845,27.842499,29.107597,17.753246,13.561355,14.424776,17.11474,14.103407,11.361198,10.62449,11.718507,7.2457404,anthem_02_rand_64kb_segment27.wav,Real,and it seemed as if those eyes were begging us together that word and not to let it go from us and from the earth but the flames Rose and we could not guess the Word what even if we have to burn for it like the saint of the fire what is the unspeakable word end of part 2
1981.636432379334,1202.6531943349894,5519.594550023765,647.4359839094135,3101.452647998345,0.6013715634055115,1446282.385515576,1729.1473264825356,452.0928596004441,0.0430964,0.07070782,3620.9950138230647,2017.3514297346592,0.177920662396327,0.15951537722587825,5.853297110397628,2852.0375401333663,-369.12408,72.03085,4.6913686,9.228927,5.5428367,1.3167447,-11.29948,-14.720336,-13.480592,-7.704215,-9.6576805,-9.013456,0.8482655,158.60435,67.24919,31.370167,33.071434,21.51433,15.6332655,17.526466,16.590128,14.049816,11.334874,10.938618,11.889497,10.142077,anthem_03_rand_64kb_segment0.wav,Real,part 3 of Anthem by Ayn Rand this LibriVox recording is in the public domain part 3 we equality 7521 have discovered a new power of nature and we have discovered it alone and we alone or to know it it is said now let us be last for it if we must the council of scholars has said that we all know the things which exist and therefore the things which are not known by all do not exist
1986.4531520567684,1273.35532058838,5715.87202659565,691.4822798355273,3611.5486661935347,0.6143079168914748,1621138.7060315239,1740.4993904637477,448.88956573580225,0.03572807,0.055507265,3606.44933127572,2083.6236850266296,0.16939099472736627,0.15266982400455353,6.047349459598559,2715.15697375193,-355.3802,70.34062,11.012569,8.982211,6.20607,1.782481,-10.370922,-16.386635,-14.055885,-8.482804,-8.4683275,-9.040154,-1.261592,148.0368,69.40081,31.565348,32.936493,20.104603,17.12963,15.912125,15.780332,13.060591,11.421698,11.400182,10.624482,10.034016,anthem_03_rand_64kb_segment1.wav,Real,but we think that the council of scholars is blind the secrets of this earth are not for all men to see but only for those who will seek them we know for we have found a secret unknown to all our brothers we know not what this power is nor wins it comes but we know it's nature we have watched it and worked with it we saw it first two years ago one night we were cutting open the body of a dead frog when we saw its leg jerking it was dead yet it move
